id,Category
41534,southern_us
41541,thai
41548,irish
41555,italian
41561,mexican
41566,italian
41567,indian
41573,irish
41575,italian
41577,mexican
41586,italian
41588,italian
41591,southern_us
41596,cajun_creole
41597,southern_us
41600,indian
41608,french
41610,southern_us
41611,italian
41614,mexican
41615,mexican
41618,greek
41620,mexican
41628,mexican
41632,filipino
41635,chinese
41637,mexican
41643,filipino
41644,chinese
41647,mexican
41649,mexican
41674,mexican
41675,mexican
41677,vietnamese
41682,southern_us
41684,mexican
41692,chinese
41693,moroccan
41696,indian
41706,southern_us
41714,italian
41717,mexican
41721,mexican
41723,italian
41724,french
41725,southern_us
41726,french
41730,southern_us
41731,mexican
41738,thai
41739,japanese
41740,mexican
41745,italian
41754,italian
41758,korean
41772,mexican
41781,brazilian
41783,mexican
41785,filipino
41801,southern_us
41812,southern_us
41815,italian
41817,italian
41821,italian
41823,french
41835,brazilian
41839,thai
41840,southern_us
41843,cajun_creole
41848,italian
41852,french
41853,mexican
41855,southern_us
41856,vietnamese
41879,cajun_creole
41885,french
41889,italian
41895,mexican
41898,mexican
41900,southern_us
41904,mexican
41908,mexican
41909,japanese
41917,mexican
41922,spanish
41931,southern_us
41935,southern_us
41937,brazilian
41938,irish
41940,italian
41942,southern_us
41943,italian
41956,mexican
41957,greek
41961,mexican
41964,indian
41969,japanese
41979,southern_us
41981,southern_us
41991,mexican
41995,mexican
41996,mexican
41997,mexican
41998,indian
41999,mexican
42002,jamaican
42008,southern_us
42011,italian
42019,mexican
42020,italian
42026,southern_us
42027,indian
42034,thai
42040,french
42043,southern_us
42044,italian
42048,indian
42061,italian
42063,chinese
42066,chinese
42074,mexican
42077,greek
42079,mexican
42086,mexican
42093,italian
42094,italian
42096,italian
42098,mexican
42101,filipino
42111,italian
42115,spanish
42130,italian
42134,mexican
42138,southern_us
42140,russian
42141,indian
42142,italian
42145,japanese
42147,italian
42161,mexican
42162,italian
42185,mexican
42187,indian
42195,french
42197,korean
42198,korean
42199,thai
42209,mexican
42216,chinese
42218,italian
42220,jamaican
42227,chinese
42231,southern_us
42232,italian
42234,indian
42242,italian
42254,greek
42258,mexican
42263,mexican
42264,italian
42266,indian
42273,mexican
42278,indian
42283,southern_us
42292,mexican
42295,french
42296,southern_us
42307,italian
42309,cajun_creole
42315,vietnamese
42316,french
42318,italian
42323,italian
42331,mexican
42337,mexican
42338,italian
42342,thai
42345,french
42346,french
42352,japanese
42358,mexican
42359,italian
42360,italian
42378,mexican
42380,cajun_creole
42383,italian
42395,mexican
42402,mexican
42403,italian
42408,italian
42410,french
42411,mexican
42415,mexican
42426,korean
42431,mexican
42441,mexican
42445,italian
42450,jamaican
42452,mexican
42454,spanish
42456,italian
42457,italian
42458,vietnamese
42460,jamaican
42462,southern_us
42487,italian
42489,indian
42501,mexican
42504,italian
42510,chinese
42518,thai
42528,french
42529,japanese
42534,chinese
42539,italian
42553,greek
42555,french
42556,mexican
42563,mexican
42564,mexican
42567,chinese
42568,southern_us
42572,italian
42593,greek
42605,italian
42606,vietnamese
42614,irish
42618,italian
42626,italian
42632,italian
42645,indian
42647,french
42656,mexican
42659,italian
42667,japanese
42671,southern_us
42672,mexican
42678,southern_us
42712,italian
42716,cajun_creole
42719,mexican
42722,indian
42735,mexican
42736,french
42741,italian
42746,mexican
42751,spanish
42760,italian
42771,indian
42773,korean
42774,mexican
42777,korean
42782,french
42785,japanese
42788,indian
42793,indian
42798,indian
42801,cajun_creole
42806,southern_us
42807,french
42815,cajun_creole
42819,chinese
42822,italian
42825,mexican
42839,mexican
42840,mexican
42845,italian
42850,italian
42853,french
42854,italian
42860,chinese
42861,italian
42862,british
42867,mexican
42868,french
42875,italian
42876,cajun_creole
42878,italian
42884,indian
42885,mexican
42887,italian
42893,italian
42897,japanese
42899,mexican
42900,indian
42902,italian
42903,mexican
42906,mexican
42907,indian
42917,italian
42918,chinese
42925,southern_us
42939,thai
42946,southern_us
42948,moroccan
42958,indian
42961,vietnamese
42964,chinese
42976,mexican
42999,italian
43003,mexican
43005,japanese
43017,southern_us
43022,greek
43032,chinese
43033,chinese
43034,southern_us
43041,greek
43051,french
43059,italian
43061,italian
43062,mexican
43071,southern_us
43074,moroccan
43078,italian
43080,french
43085,russian
43099,irish
43103,french
43107,indian
43119,italian
43125,vietnamese
43126,french
43138,korean
43153,indian
43155,mexican
43160,mexican
43162,moroccan
43165,italian
43170,spanish
43174,italian
43176,french
43179,southern_us
43181,mexican
43183,southern_us
43194,spanish
43195,italian
43197,korean
43198,mexican
43199,french
43200,southern_us
43201,mexican
43204,italian
43206,moroccan
43209,mexican
43222,vietnamese
43225,filipino
43226,italian
43232,greek
43236,mexican
43241,thai
43246,mexican
43250,mexican
43266,cajun_creole
43268,mexican
43270,mexican
43271,southern_us
43272,cajun_creole
43276,southern_us
43279,italian
43289,indian
43313,chinese
43316,italian
43323,italian
43324,vietnamese
43328,italian
43339,mexican
43340,chinese
43344,filipino
43345,spanish
43355,mexican
43357,japanese
43358,cajun_creole
43359,greek
43361,thai
43363,chinese
43370,italian
43373,mexican
43383,italian
43386,filipino
43399,indian
43400,french
43405,indian
43409,greek
43415,chinese
43424,mexican
43426,mexican
43427,indian
43431,french
43444,mexican
43447,irish
43460,mexican
43467,italian
43469,italian
43470,cajun_creole
43471,thai
43475,japanese
43476,mexican
43477,italian
43479,greek
43487,chinese
43492,irish
43511,moroccan
43514,indian
43526,chinese
43528,southern_us
43532,brazilian
43536,korean
43538,french
43539,indian
43548,indian
43569,mexican
43579,cajun_creole
43582,mexican
43583,spanish
43586,thai
43590,italian
43597,italian
43600,chinese
43601,italian
43604,chinese
43606,indian
43608,italian
43612,italian
43629,italian
43630,mexican
43631,italian
43634,greek
43635,italian
43640,chinese
43645,italian
43646,japanese
43652,italian
43657,mexican
43662,italian
43663,british
43667,greek
43672,mexican
43677,indian
43680,indian
43681,greek
43687,jamaican
43701,chinese
43704,indian
43706,cajun_creole
43709,thai
43712,irish
43717,italian
43719,mexican
43720,italian
43727,french
43728,mexican
43740,chinese
43747,mexican
43749,french
43755,chinese
43759,indian
43761,southern_us
43762,mexican
43771,indian
43775,mexican
43781,cajun_creole
43799,french
43803,mexican
43804,brazilian
43806,indian
43808,southern_us
43810,indian
43816,russian
43817,mexican
43819,mexican
43830,italian
43832,italian
43847,mexican
43851,italian
43858,korean
43859,southern_us
43866,greek
43869,chinese
43870,thai
43884,mexican
43887,brazilian
43888,italian
43898,italian
43902,mexican
43904,southern_us
43921,vietnamese
43927,indian
43929,italian
43931,italian
43934,thai
43969,filipino
43973,brazilian
43984,southern_us
43986,southern_us
43998,moroccan
44000,italian
44006,cajun_creole
44011,japanese
44018,southern_us
44027,italian
44032,jamaican
44053,french
44060,italian
44061,chinese
44081,indian
44082,mexican
44092,french
44095,chinese
44104,italian
44106,mexican
44108,french
44110,southern_us
44111,italian
44112,cajun_creole
44124,southern_us
44130,irish
44135,southern_us
44143,chinese
44150,french
44154,mexican
44161,korean
44163,french
44170,italian
44177,mexican
44178,italian
44182,french
44194,thai
44200,chinese
44207,italian
44213,french
44218,moroccan
44222,irish
44236,irish
44239,southern_us
44245,southern_us
44249,mexican
44252,indian
44254,italian
44258,irish
44262,mexican
44263,italian
44266,italian
44275,korean
44281,chinese
44285,italian
44289,french
44292,mexican
44293,italian
44296,italian
44300,southern_us
44307,french
44323,mexican
44325,mexican
44328,indian
44329,italian
44336,mexican
44350,vietnamese
44357,indian
44363,mexican
44389,mexican
44391,italian
44394,moroccan
44398,mexican
44399,mexican
44402,korean
44403,chinese
44411,french
44413,japanese
44416,cajun_creole
44421,chinese
44425,mexican
44429,italian
44431,thai
44436,italian
44437,japanese
44438,southern_us
44441,cajun_creole
44448,italian
44466,italian
44468,mexican
44480,southern_us
44485,southern_us
44491,mexican
44492,italian
44501,italian
44502,mexican
44513,italian
44521,italian
44524,italian
44526,italian
44531,mexican
44533,mexican
44540,vietnamese
44548,mexican
44551,italian
44553,southern_us
44561,chinese
44562,southern_us
44574,french
44578,greek
44581,mexican
44585,vietnamese
44590,french
44594,filipino
44598,japanese
44602,vietnamese
44609,southern_us
44616,irish
44628,french
44633,italian
44634,italian
44635,japanese
44637,mexican
44638,chinese
44641,vietnamese
44649,italian
44651,french
44656,southern_us
44658,italian
44661,mexican
44663,thai
44671,italian
44679,italian
44680,french
44684,chinese
44686,mexican
44701,southern_us
44702,chinese
44715,indian
44719,italian
44722,mexican
44733,mexican
44734,french
44746,italian
44749,indian
44753,indian
44756,southern_us
44761,italian
44765,italian
44768,thai
44771,mexican
44774,french
44775,italian
44776,mexican
44781,mexican
44782,southern_us
44785,british
44789,french
44797,southern_us
44800,southern_us
44801,mexican
44804,japanese
44807,greek
44821,chinese
44824,greek
44827,mexican
44841,southern_us
44848,cajun_creole
44856,cajun_creole
44865,cajun_creole
44871,italian
44881,mexican
44885,cajun_creole
44889,southern_us
44892,mexican
44906,japanese
44907,italian
44911,greek
44915,japanese
44921,southern_us
44925,italian
44928,italian
44929,japanese
44932,vietnamese
44933,southern_us
44941,chinese
44945,mexican
44958,southern_us
44959,mexican
44963,filipino
44989,british
44995,mexican
44996,russian
45000,mexican
45010,chinese
45011,italian
45015,italian
45018,chinese
45020,chinese
45024,filipino
45025,italian
45027,mexican
45030,mexican
45031,indian
45035,japanese
45036,indian
45037,italian
45039,chinese
45053,italian
45055,irish
45057,southern_us
45067,thai
45071,filipino
45082,italian
45083,thai
45088,italian
45090,italian
45097,indian
45104,chinese
45106,greek
45112,italian
45129,italian
45143,indian
45147,italian
45148,mexican
45153,italian
45157,british
45158,italian
45163,chinese
45174,jamaican
45177,southern_us
45178,french
45179,italian
45180,cajun_creole
45187,southern_us
45191,korean
45201,japanese
45205,chinese
45213,southern_us
45217,chinese
45221,chinese
45229,southern_us
45233,filipino
45265,greek
45268,southern_us
45284,mexican
45286,french
45287,indian
45289,cajun_creole
45291,chinese
45292,chinese
45297,filipino
45298,french
45300,mexican
45302,italian
45304,italian
45307,italian
45310,greek
45318,italian
45322,southern_us
45328,italian
45334,italian
45338,spanish
45339,mexican
45347,cajun_creole
45348,mexican
45350,italian
45355,filipino
45360,southern_us
45363,southern_us
45366,italian
45372,southern_us
45374,southern_us
45376,cajun_creole
45383,indian
45385,italian
45391,jamaican
45395,italian
45403,mexican
45418,italian
45427,indian
45431,mexican
45432,french
45437,japanese
45442,mexican
45466,japanese
45471,japanese
45478,southern_us
45491,french
45508,spanish
45510,mexican
45511,mexican
45512,indian
45514,chinese
45521,indian
45530,russian
45534,southern_us
45544,chinese
45554,southern_us
45563,mexican
45565,southern_us
45569,italian
45574,greek
45575,italian
45583,mexican
45586,brazilian
45587,italian
45588,spanish
45593,korean
45599,mexican
45602,italian
45608,french
45610,chinese
45613,vietnamese
45616,mexican
45619,southern_us
45620,southern_us
45621,french
45622,italian
45633,mexican
45647,thai
45659,italian
45662,indian
45663,mexican
45683,chinese
45686,cajun_creole
45687,southern_us
45695,british
45705,italian
45710,cajun_creole
45712,chinese
45713,southern_us
45715,mexican
45716,french
45718,greek
45722,italian
45724,spanish
45726,mexican
45727,mexican
45730,southern_us
45734,chinese
45736,italian
45739,italian
45744,southern_us
45771,french
45774,mexican
45779,italian
45785,japanese
45787,italian
45792,chinese
45799,italian
45808,japanese
45812,southern_us
45814,italian
45815,italian
45819,italian
45823,cajun_creole
45831,southern_us
45842,southern_us
45844,chinese
45848,vietnamese
45849,mexican
45855,italian
45860,italian
45863,italian
45865,korean
45868,french
45871,mexican
45876,mexican
45877,mexican
45882,mexican
45898,italian
45899,chinese
45902,greek
45904,chinese
45917,cajun_creole
45918,italian
45920,italian
45930,moroccan
45947,cajun_creole
45956,italian
45965,thai
45980,indian
45984,indian
45987,italian
45990,mexican
45996,southern_us
45998,mexican
46000,italian
46007,cajun_creole
46031,italian
46033,vietnamese
46039,mexican
46040,mexican
46041,italian
46045,french
46046,italian
46048,chinese
46050,thai
46060,cajun_creole
46062,italian
46064,italian
46067,chinese
46069,italian
46074,italian
46077,mexican
46080,jamaican
46085,mexican
46096,mexican
46098,southern_us
46101,vietnamese
46102,southern_us
46106,italian
46115,italian
46121,mexican
46140,indian
46151,indian
46153,thai
46160,mexican
46167,italian
46168,italian
46169,mexican
46174,spanish
46177,cajun_creole
46179,cajun_creole
46182,spanish
46187,southern_us
46193,italian
46197,italian
46198,indian
46201,vietnamese
46202,italian
46204,french
46205,indian
46211,southern_us
46212,indian
46215,southern_us
46220,irish
46233,italian
46234,french
46238,indian
46249,southern_us
46253,indian
46261,french
46267,japanese
46269,thai
46273,french
46279,japanese
46281,korean
46282,spanish
46286,italian
46295,indian
46305,italian
46306,italian
46307,mexican
46311,brazilian
46325,indian
46328,indian
46333,italian
46334,korean
46335,italian
46338,cajun_creole
46345,filipino
46346,italian
46357,southern_us
46358,moroccan
46360,mexican
46363,chinese
46364,filipino
46380,italian
46385,japanese
46387,mexican
46388,chinese
46391,cajun_creole
46392,filipino
46394,indian
46395,italian
46400,japanese
46405,thai
46406,korean
46409,italian
46411,indian
46426,mexican
46432,japanese
46433,japanese
46438,chinese
46447,italian
46455,mexican
46464,southern_us
46465,italian
46480,japanese
46487,italian
46491,southern_us
46495,southern_us
46497,italian
46499,japanese
46500,spanish
46503,italian
46505,mexican
46512,italian
46513,italian
46517,italian
46520,mexican
46531,chinese
46533,french
46541,indian
46547,italian
46548,mexican
46559,japanese
46561,chinese
46562,chinese
46563,cajun_creole
46571,japanese
46577,thai
46582,mexican
46584,mexican
46586,southern_us
46597,italian
46600,japanese
46603,southern_us
46605,italian
46606,mexican
46622,moroccan
46631,southern_us
46634,cajun_creole
46646,thai
46649,mexican
46652,mexican
46653,mexican
46660,mexican
46664,filipino
46667,chinese
46672,italian
46673,mexican
46674,italian
46682,cajun_creole
46686,italian
46689,chinese
46691,indian
46698,chinese
46707,mexican
46708,mexican
46712,mexican
46713,italian
46720,mexican
46723,thai
46731,italian
46737,irish
46740,brazilian
46761,mexican
46762,mexican
46771,italian
46772,southern_us
46779,japanese
46781,french
46786,southern_us
46787,italian
46788,moroccan
46789,southern_us
46791,southern_us
46792,southern_us
46796,southern_us
46802,indian
46804,mexican
46808,southern_us
46813,southern_us
46814,indian
46817,italian
46826,cajun_creole
46828,chinese
46833,mexican
46845,mexican
46848,southern_us
46849,filipino
46852,french
46854,chinese
46856,chinese
46868,french
46870,french
46877,southern_us
46890,french
46893,british
46912,indian
46914,vietnamese
46919,mexican
46920,italian
46921,japanese
46922,indian
46924,southern_us
46925,greek
46938,chinese
46942,chinese
46943,southern_us
46948,irish
46951,mexican
46954,chinese
46956,italian
46959,mexican
46961,italian
46962,italian
46964,italian
46965,southern_us
46967,mexican
46969,mexican
46973,moroccan
46976,jamaican
46979,italian
46983,french
47016,chinese
47018,jamaican
47024,italian
47025,french
47026,moroccan
47027,mexican
47028,mexican
47029,french
47032,southern_us
47036,french
47037,filipino
47043,italian
47047,vietnamese
47053,italian
47054,mexican
47063,indian
47066,moroccan
47076,mexican
47082,italian
47086,moroccan
47090,italian
47092,mexican
47100,mexican
47115,chinese
47119,southern_us
47121,thai
47122,jamaican
47130,thai
47131,southern_us
47133,british
47137,spanish
47139,italian
47143,italian
47150,southern_us
47152,mexican
47169,mexican
47171,indian
47175,cajun_creole
47180,cajun_creole
47186,mexican
47188,southern_us
47195,greek
47201,italian
47204,japanese
47209,italian
47210,mexican
47217,mexican
47219,italian
47227,mexican
47231,french
47236,french
47244,irish
47248,italian
47250,mexican
47255,mexican
47267,mexican
47268,indian
47278,brazilian
47280,italian
47285,indian
47304,indian
47311,italian
47313,thai
47321,vietnamese
47326,indian
47327,mexican
47332,chinese
47337,greek
47348,chinese
47350,chinese
47352,indian
47353,chinese
47356,french
47363,southern_us
47371,greek
47376,italian
47386,chinese
47390,italian
47395,southern_us
47402,british
47403,italian
47419,cajun_creole
47424,mexican
47428,chinese
47429,vietnamese
47433,chinese
47437,spanish
47443,filipino
47446,chinese
47458,thai
47467,indian
47469,mexican
47470,mexican
47471,greek
47478,indian
47485,italian
47488,southern_us
47489,mexican
47492,italian
47493,southern_us
47501,brazilian
47516,southern_us
47532,spanish
47534,mexican
47536,mexican
47542,mexican
47544,southern_us
47549,korean
47561,russian
47565,mexican
47571,thai
47577,italian
47591,mexican
47605,mexican
47608,indian
47610,thai
47612,mexican
47622,chinese
47627,italian
47630,italian
47632,chinese
47633,mexican
47640,indian
47645,italian
47649,southern_us
47654,southern_us
47657,mexican
47665,french
47666,italian
47667,mexican
47670,french
47671,southern_us
47676,italian
47679,russian
47680,italian
47685,greek
47694,indian
47698,italian
47700,italian
47702,italian
47703,chinese
47717,indian
47722,filipino
47724,indian
47727,mexican
47728,greek
47734,chinese
47735,southern_us
47746,chinese
47749,moroccan
47753,italian
47755,chinese
47756,chinese
47763,indian
47764,indian
47768,korean
47770,thai
47779,italian
47790,indian
47791,italian
47793,greek
47798,southern_us
47800,mexican
47806,italian
47809,italian
47814,japanese
47815,italian
47816,chinese
47818,mexican
47820,southern_us
47823,mexican
47832,thai
47833,southern_us
47840,southern_us
47853,french
47861,chinese
47864,vietnamese
47870,southern_us
47876,italian
47882,thai
47895,mexican
47914,southern_us
47915,italian
47921,chinese
47922,southern_us
47923,italian
47926,mexican
47936,mexican
47938,italian
47945,southern_us
47947,french
47961,moroccan
47968,spanish
47971,southern_us
47977,indian
47978,mexican
47982,chinese
47983,french
47986,italian
47999,indian
48011,mexican
48015,japanese
48017,indian
48025,moroccan
48028,french
48035,mexican
48036,mexican
48037,mexican
48040,french
48045,italian
48047,japanese
48048,indian
48050,french
48061,italian
48064,indian
48070,southern_us
48073,italian
48080,italian
48086,french
48087,indian
48089,chinese
48096,korean
48113,greek
48118,southern_us
48124,spanish
48125,french
48148,chinese
48151,mexican
48162,italian
48170,chinese
48173,southern_us
48174,indian
48176,southern_us
48177,italian
48180,mexican
48181,italian
48185,mexican
48187,mexican
48198,british
48200,italian
48202,chinese
48203,italian
48221,mexican
48222,greek
48228,italian
48232,chinese
48236,southern_us
48238,korean
48243,italian
48245,french
48247,italian
48248,mexican
48249,mexican
48255,italian
48260,french
48265,japanese
48269,french
48275,irish
48276,italian
48281,mexican
48286,mexican
48287,italian
48288,southern_us
48293,southern_us
48295,italian
48299,french
48303,italian
48304,italian
48317,french
48327,italian
48334,southern_us
48339,moroccan
48342,italian
48343,mexican
48347,italian
48360,chinese
48369,mexican
48371,brazilian
48374,italian
48380,italian
48385,southern_us
48386,mexican
48387,mexican
48398,french
48406,french
48418,mexican
48420,thai
48438,italian
48439,mexican
48442,italian
48452,italian
48455,cajun_creole
48462,southern_us
48465,korean
48469,southern_us
48471,italian
48473,indian
48496,southern_us
48507,italian
48521,italian
48523,chinese
48527,french
48529,indian
48543,mexican
48547,southern_us
48562,thai
48571,indian
48573,brazilian
48574,chinese
48575,italian
48576,irish
48578,italian
48579,chinese
48583,korean
48585,mexican
48587,italian
48591,chinese
48593,mexican
48594,mexican
48600,mexican
48605,french
48611,mexican
48614,italian
48617,japanese
48618,spanish
48623,italian
48630,thai
48632,southern_us
48638,mexican
48639,japanese
48644,southern_us
48651,british
48662,thai
48665,italian
48667,greek
48673,southern_us
48688,japanese
48692,french
48695,indian
48698,chinese
48704,italian
48705,italian
48709,mexican
48711,british
48712,italian
48714,french
48715,chinese
48718,italian
48724,indian
48731,indian
48734,jamaican
48738,southern_us
48739,mexican
48743,italian
48744,brazilian
48746,italian
48747,mexican
48763,mexican
48764,italian
48767,cajun_creole
48769,moroccan
48774,southern_us
48777,chinese
48780,vietnamese
48783,italian
48801,italian
48810,chinese
48814,vietnamese
48829,korean
48831,southern_us
48844,mexican
48849,italian
48852,chinese
48860,southern_us
48862,french
48871,moroccan
48872,mexican
48888,mexican
48889,mexican
48892,mexican
48897,italian
48907,chinese
48910,mexican
48912,french
48914,mexican
48915,cajun_creole
48920,italian
48924,vietnamese
48930,greek
48931,cajun_creole
48932,mexican
48936,mexican
48952,greek
48954,japanese
48958,italian
48966,italian
48969,italian
48971,spanish
48973,greek
48974,thai
48975,chinese
48981,italian
48984,mexican
48996,cajun_creole
48998,japanese
49002,italian
49006,italian
49007,southern_us
49009,vietnamese
49010,italian
49013,filipino
49020,chinese
49026,mexican
49031,italian
49042,korean
49047,korean
49052,chinese
49055,southern_us
49057,southern_us
49065,vietnamese
49073,italian
49088,filipino
49092,mexican
49094,mexican
49096,thai
49098,southern_us
49100,spanish
49106,italian
49107,mexican
49109,vietnamese
49111,southern_us
49115,vietnamese
49116,vietnamese
49124,indian
49126,indian
49128,mexican
49130,chinese
49134,chinese
49137,french
49139,mexican
49141,mexican
49142,mexican
49149,southern_us
49165,indian
49167,indian
49171,greek
49173,mexican
49177,southern_us
49184,thai
49186,italian
49194,southern_us
49199,southern_us
49200,southern_us
49206,cajun_creole
49207,greek
49212,indian
49216,vietnamese
49219,jamaican
49231,french
49232,mexican
49234,indian
49236,japanese
49238,italian
49245,greek
49247,mexican
49257,southern_us
49259,japanese
49261,mexican
49266,irish
49267,spanish
49269,italian
49273,mexican
49286,japanese
49290,indian
49297,french
49301,mexican
49302,french
49307,mexican
49308,indian
49312,russian
49313,japanese
49319,mexican
49324,japanese
49327,indian
49333,indian
49334,southern_us
49337,filipino
49341,mexican
49342,italian
49343,mexican
49347,italian
49348,italian
49355,mexican
49356,greek
49369,indian
49375,irish
49385,greek
49390,italian
49397,italian
49398,vietnamese
49409,mexican
49410,southern_us
49415,chinese
49432,indian
49441,moroccan
49453,chinese
49456,thai
49458,southern_us
49461,indian
49464,mexican
49469,vietnamese
49471,southern_us
49472,mexican
49474,cajun_creole
49477,indian
49485,japanese
49496,mexican
49499,southern_us
49511,mexican
49522,french
49524,russian
49525,mexican
49526,southern_us
49528,southern_us
49533,italian
49534,cajun_creole
49542,chinese
49544,italian
49545,chinese
49546,southern_us
49549,italian
49551,italian
49553,vietnamese
49556,indian
49566,jamaican
49573,southern_us
49576,mexican
49578,italian
49582,italian
49585,italian
49587,southern_us
49588,indian
49591,indian
49596,indian
49606,mexican
49608,cajun_creole
49611,italian
49624,italian
49627,mexican
49628,french
49629,southern_us
49630,thai
49636,spanish
49637,cajun_creole
49643,southern_us
49651,mexican
49653,french
49660,italian
49662,italian
49682,french
49685,southern_us
49686,indian
49689,french
49692,southern_us
49693,french
49697,mexican
49709,mexican
49710,greek
